global_task_number,task_id,dataset,target_key,validation_design,repeat,outer_fold,meta_primary_source_id,training_source_rows,empirical_bayes_shrinkage,estimated_random_intercept,absolute_random_intercept
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:idaszek swieszkowski biofab 2019,3,0.28624947193091993,-36.38577556279294,36.38577556279294
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:jia khademhosseini biomat 2016,6,0.44509168427677054,1.1103849140160773,1.1103849140160773
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:kang jin small 2020,10,0.5720703140560001,6.701064555071611,6.701064555071611
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:kilian ahlfeld akkineni bioprint 2020,10,0.5720703140560001,-9.878015725434569,9.878015725434569
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:kolan leu bioprintamer 2019,6,0.44509168427677054,47.7481176109957,47.7481176109957
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:kolesky lewis advmat 2014,4,0.34842086624997065,-14.198944129423321,14.198944129423321
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:kosik koziol swieszkowski biofab 2019,3,0.28624947193091993,-19.942093236504324,19.942093236504324
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:li fu scirep 2018,6,0.44509168427677054,0.039107184618989876,0.039107184618989876
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:li li acsapplmatinterf 2017,2,0.21096225977307914,-10.609198378222102,10.609198378222102
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:li zhou addman 2021,4,0.34842086624997065,5.826647467384364,5.826647467384364
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:lim levato advhealthmat 2020,4,0.34842086624997065,-5.322541695266413,5.322541695266413
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:liu zhang advhealthmat 2017,2,0.21096225977307914,7.559448663394312,7.559448663394312
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:markstedt mantas biomacromol 2015,2,0.21096225977307914,-30.896058126933156,30.896058126933156
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:mistry yang biomacromolj 2018,25,0.7696956967171783,-5.13231870744799,5.13231870744799
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:moncal ozbolat jmatscimatmed 2019,1,0.11791940160318852,-15.672166127097496,15.672166127097496
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:mondal singh scirep 2019,3,0.28624947193091993,-52.125115436147574,52.125115436147574
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:ning chen biofab 2018,6,0.44509168427677054,-5.521519458947904,5.521519458947904
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:ojansivu mustafa biofab 2019,3,0.28624947193091993,-8.18713450597303,8.18713450597303
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:othman 2020,1,0.11791940160318852,35.588553374983,35.588553374983
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:ouyang 2015,2,0.21096225977307914,-9.585497392373018,9.585497392373018
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:ouyang 2016,8,0.51678355767209,1.947936209517437,1.947936209517437
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:ouyang burdick advmat 2017,7,0.4834131060599508,-6.102081190833612,6.102081190833612
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:sakai nagasuna mattodbio 2020,1,0.11791940160318852,-33.73753902205617,33.73753902205617
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:sanz garcia escobedo lucea polymers 2020,2,0.21096225977307914,-19.979366823722554,19.979366823722554
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:shim cho jmicromechmicroeng 2012,3,0.28624947193091993,1.9473248359795927,1.9473248359795927
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:shin burdick actabiomat 2019,6,0.44509168427677054,56.66587076614772,56.66587076614772
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:soliman lim advhealthmat 2020,2,0.21096225977307914,-23.62827659256022,23.62827659256022
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:soltan chen acsbiomat 2019,8,0.51678355767209,22.819865897144105,22.819865897144105
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:tigner alge biomacromol 2020,9,0.5461042877929014,-0.09970121162867951,0.09970121162867951
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:yang zhao matsciengc 2018,4,0.34842086624997065,20.378805006029825,20.378805006029825
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:yao 2019,1,0.11791940160318852,43.74602607584751,43.74602607584751
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:yin suo appmatint 2018,8,0.51678355767209,-4.978118687102924,4.978118687102924
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:yu ozbolat jbiomecheng 2013,13,0.6347541982162241,4.502642754221398,4.502642754221398
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:zhang ozbolat biomatsci 2015,3,0.28624947193091993,-44.43368838198928,44.43368838198928
78,filament_diameter__prospective_design__random_rowwise__r01__f03,filament_diameter,filament_diameter,random_rowwise,1,3,ref:zhao 2014,4,0.34842086624997065,3.1841173868491146,3.1841173868491146
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:akkineni gelinsky biofab 2016,1,0.10496059190091468,-9.381899328857633,9.381899328857633
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:be22assoni khademhosseini biofab 2014,3,0.26024982446651496,-52.10980765240527,52.10980765240527
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:bociaga rosinska mat 2020,3,0.26024982446651496,45.550680157482034,45.550680157482034
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:chen zhang appmatint 2019,3,0.26024982446651496,-27.65860950860802,27.65860950860802
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:chung wallace biomatsci 2013,1,0.10496059190091468,-47.08717196341092,47.08717196341092
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:colosi khademhosseini advmat 2016,8,0.48404510794832734,-2.347655851055648,2.347655851055648
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:dai 2016,1,0.10496059190091468,-35.910335245376814,35.910335245376814
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:daly kelly biofab 2016,2,0.18998069735744358,7.562898303569972,7.562898303569972
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:das ghosh actabiomat 2015,2,0.18998069735744358,-37.16328125182255,37.16328125182255
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:duan butcher jbiomedmatres 2012,1,0.10496059190091468,16.716493227501314,16.716493227501314
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:duin 2019,2,0.18998069735744358,-29.43443036645889,29.43443036645889
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:fedorovich dhe22 tissueeng 2008,4,0.3193004689560567,3.8490917145660566,3.8490917145660566
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:fisch zenobi wong biofab 2021,3,0.26024982446651496,37.26784664753347,37.26784664753347
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:gantumar sakai,1,0.10496059190091468,128.03241801976753,128.03241801976753
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:gao cho advfuncmat 2017,3,0.26024982446651496,27.27897931235271,27.27897931235271
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:gao ma biomat 2015,1,0.10496059190091468,-19.988489742701763,19.988489742701763
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:giuseppe 2018,3,0.26024982446651496,-20.893543250309946,20.893543250309946
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:idaszek swieszkowski biofab 2019,3,0.26024982446651496,-38.236771142104985,38.236771142104985
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:jia khademhosseini biomat 2016,8,0.48404510794832734,6.339924355168438,6.339924355168438
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:kang jin small 2020,9,0.5134821793266542,-2.2078900166547757,2.2078900166547757
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:kilian ahlfeld akkineni bioprint 2020,8,0.48404510794832734,-15.231746392577563,15.231746392577563
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:kolan leu bioprintamer 2019,3,0.26024982446651496,3.90059276025646,3.90059276025646
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:kolesky lewis advmat 2014,4,0.3193004689560567,-16.278670181090998,16.278670181090998
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:kosik koziol swieszkowski biofab 2019,5,0.36962058005798937,-17.53177875500489,17.53177875500489
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:li fu scirep 2018,7,0.45081640381071575,11.56512306087479,11.56512306087479
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:li li acsapplmatinterf 2017,2,0.18998069735744358,-8.392675063361665,8.392675063361665
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:li xu 3biotech 2018,3,0.26024982446651496,-33.0133197986631,33.0133197986631
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:li zhou addman 2021,4,0.3193004689560567,6.0447655650922485,6.0447655650922485
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:lim levato advhealthmat 2020,3,0.26024982446651496,-11.253407612583986,11.253407612583986
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:liu zhang advhealthmat 2017,2,0.18998069735744358,4.4765742031335884,4.4765742031335884
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:markstedt mantas biomacromol 2015,2,0.18998069735744358,-17.36612054204522,17.36612054204522
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:mistry yang biomacromolj 2018,21,0.71120418516748,-3.3532602083724132,3.3532602083724132
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:moncal ozbolat jmatscimatmed 2019,1,0.10496059190091468,-15.362877371778614,15.362877371778614
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:mondal singh scirep 2019,3,0.26024982446651496,-26.112240916037702,26.112240916037702
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:ning chen biofab 2018,4,0.3193004689560567,-11.005014559513551,11.005014559513551
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:ojansivu mustafa biofab 2019,6,0.4130130699707624,-9.43122198665604,9.43122198665604
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:othman 2020,1,0.10496059190091468,30.207588439079032,30.207588439079032
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:ouyang 2015,2,0.18998069735744358,-6.427603350997846,6.427603350997846
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:ouyang 2016,9,0.5134821793266542,2.005887592119369,2.005887592119369
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:ouyang burdick advmat 2017,10,0.539741568489486,7.167902918602368,7.167902918602368
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:sakai nagasuna mattodbio 2020,1,0.10496059190091468,-28.081220527134434,28.081220527134434
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:sanz garcia escobedo lucea polymers 2020,1,0.10496059190091468,-14.326878254299718,14.326878254299718
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:shim cho jmicromechmicroeng 2012,4,0.3193004689560567,-2.1117272457806213,2.1117272457806213
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:shin burdick actabiomat 2019,6,0.4130130699707624,81.86205681495169,81.86205681495169
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:soliman lim advhealthmat 2020,3,0.26024982446651496,-18.28413262052705,18.28413262052705
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:soltan chen acsbiomat 2019,7,0.45081640381071575,19.40099359278538,19.40099359278538
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:tigner alge biomacromol 2020,12,0.5845849252892026,-1.782700038799404,1.782700038799404
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:yang zhao matsciengc 2018,6,0.4130130699707624,22.108668741348637,22.108668741348637
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:yin suo appmatint 2018,7,0.45081640381071575,2.8665248769427265,2.8665248769427265
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:yu ozbolat jbiomecheng 2013,15,0.637554909349101,3.0446150971994257,3.0446150971994257
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:zhang ozbolat biomatsci 2015,3,0.26024982446651496,-28.588756413931733,28.588756413931733
79,filament_diameter__prospective_design__random_rowwise__r01__f04,filament_diameter,filament_diameter,random_rowwise,1,4,ref:zhao 2014,2,0.18998069735744358,11.462586795799897,11.462586795799897
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:akkineni gelinsky biofab 2016,2,0.2326158418892303,-35.59060362103288,35.59060362103288
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:be22assoni khademhosseini biofab 2014,1,0.13161589166776452,-85.0033113447231,85.0033113447231
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:bociaga rosinska mat 2020,2,0.2326158418892303,69.08106990292322,69.08106990292322
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:chen zhang appmatint 2019,2,0.2326158418892303,-44.07999763165311,44.07999763165311
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:chung wallace biomatsci 2013,3,0.3125694589164857,-40.73042963522724,40.73042963522724
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:cidonio oreffo biofab 2019,1,0.13161589166776452,-24.03352999282978,24.03352999282978
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:colosi khademhosseini advmat 2016,7,0.5147866320773312,-2.9557125320568396,2.9557125320568396
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:dai 2016,1,0.13161589166776452,-57.88709587045415,57.88709587045415
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:daly kelly biofab 2016,2,0.2326158418892303,-1.8135475809213937,1.8135475809213937
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:das ghosh actabiomat 2015,2,0.2326158418892303,-42.7166826192098,42.7166826192098
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:duan butcher jbiomedmatres 2012,2,0.2326158418892303,24.60570207301708,24.60570207301708
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:duin 2019,2,0.2326158418892303,-59.697767673903854,59.697767673903854
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:fedorovich dhe22 tissueeng 2008,4,0.3774344511631458,-19.868104214553636,19.868104214553636
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:fisch zenobi wong biofab 2021,3,0.3125694589164857,28.700179409262315,28.700179409262315
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:gantumar sakai,2,0.2326158418892303,142.04252051972773,142.04252051972773
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:gao cho advfuncmat 2017,3,0.3125694589164857,38.03902661360152,38.03902661360152
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:gao ma biomat 2015,1,0.13161589166776452,-26.787997402487115,26.787997402487115
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:giuseppe 2018,1,0.13161589166776452,-44.28273933760532,44.28273933760532
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:jia khademhosseini biomat 2016,7,0.5147866320773312,-6.267815098749743,6.267815098749743
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:kang jin small 2020,9,0.5770019820827605,-4.114919574586771,4.114919574586771
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:kilian ahlfeld akkineni bioprint 2020,10,0.6024870655370552,1.471653989160838,1.471653989160838
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:kolan leu bioprintamer 2019,5,0.4311137669495612,47.56009294151146,47.56009294151146
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:kolesky lewis advmat 2014,3,0.3125694589164857,-13.46363563221238,13.46363563221238
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:kosik koziol swieszkowski biofab 2019,4,0.3774344511631458,-28.2389791042309,28.2389791042309
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:li fu scirep 2018,6,0.47627111356759577,-3.9909629814791217,3.9909629814791217
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:li li acsapplmatinterf 2017,2,0.2326158418892303,-3.13246546254192,3.13246546254192
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:li xu 3biotech 2018,3,0.3125694589164857,-34.52036931203935,34.52036931203935
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:li zhou addman 2021,2,0.2326158418892303,6.71501457874158,6.71501457874158
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:lim levato advhealthmat 2020,4,0.3774344511631458,-9.806425709379642,9.806425709379642
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:liu zhang advhealthmat 2017,2,0.2326158418892303,5.939324646410705,5.939324646410705
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:markstedt mantas biomacromol 2015,2,0.2326158418892303,-20.188685225921564,20.188685225921564
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:mistry yang biomacromolj 2018,25,0.7911926536156159,-7.032130625910825,7.032130625910825
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:moncal ozbolat jmatscimatmed 2019,1,0.13161589166776452,2.4656290838049246,2.4656290838049246
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:mondal singh scirep 2019,4,0.3774344511631458,-33.76598436170755,33.76598436170755
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:ning chen biofab 2018,5,0.4311137669495612,-8.472930734557806,8.472930734557806
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:ojansivu mustafa biofab 2019,6,0.47627111356759577,-5.80598118020724,5.80598118020724
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:othman 2020,1,0.13161589166776452,36.80076129392121,36.80076129392121
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:ouyang 2015,3,0.3125694589164857,-8.486937688581332,8.486937688581332
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:ouyang 2016,10,0.6024870655370552,-2.189136164003421,2.189136164003421
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:ouyang burdick advmat 2017,8,0.548025281122349,3.7260056521941074,3.7260056521941074
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:sakai nagasuna mattodbio 2020,1,0.13161589166776452,-67.05703397860671,67.05703397860671
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:sanz garcia escobedo lucea polymers 2020,1,0.13161589166776452,-30.12991486012721,30.12991486012721
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:shim cho jmicromechmicroeng 2012,3,0.3125694589164857,12.530598086495008,12.530598086495008
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:shin burdick actabiomat 2019,6,0.47627111356759577,80.83177473846402,80.83177473846402
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:soliman lim advhealthmat 2020,4,0.3774344511631458,-14.249177376637725,14.249177376637725
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:soltan chen acsbiomat 2019,7,0.5147866320773312,29.42141046873571,29.42141046873571
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:tigner alge biomacromol 2020,9,0.5770019820827605,4.432603790002147,4.432603790002147
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:yang zhao matsciengc 2018,5,0.4311137669495612,27.896859428216327,27.896859428216327
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:yao 2019,1,0.13161589166776452,63.17067870613652,63.17067870613652
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:yin suo appmatint 2018,7,0.5147866320773312,-5.578329740634669,5.578329740634669
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:yu ozbolat jbiomecheng 2013,16,0.7080314356688282,1.9008899808301658,1.9008899808301658
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:zhang ozbolat biomatsci 2015,3,0.3125694589164857,-44.285507949860076,44.285507949860076
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,random_rowwise,1,5,ref:zhao 2014,3,0.3125694589164857,5.737794170822398,5.737794170822398
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:akkineni gelinsky biofab 2016,1,0.2937598756552034,-92.69177919677732,92.69177919677732
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,random_rowwise,2,1,ref:be22assoni khademhosseini biofab 2014,2,0.4541180804613121,-182.1409299625985,182.1409299625985
