meta_dataset,meta_processing_version,meta_source_filename,meta_original_data_row,meta_row_id,meta_row_sha256,meta_duplicate_group_id,meta_is_in_duplicate_group,meta_is_duplicate_beyond_first,meta_primary_source_id,meta_sensitivity_source_id,reference,doi,final_alginate_conc_pctw_or_v,final_gelatin_conc_pctw_or_v,final_gelma_conc_pctw_or_v,final_hyaluronic_acid_conc_pctw_or_v,final_meha_conc_pctw_or_v,final_norha_conc_pctw_or_v,final_fibroin_or_fibrinogen_concentration_pct_wv,final_p127_conc_pctw_or_v,final_collagen_conc_pctw_or_v,final_chitosan_conc_pctw_or_v,final_cs_aema_conc_pctw_or_v,final_tcp_conc_pctw_or_v,final_gellan_conc_pctw_or_v,final_nano_or_methylcellulose_concentration_pct_wv,final_pegta_conc_pctw_or_v,final_pegma_conc_pctw_or_v,final_pegda_conc_pctw_or_v,final_agarose_conc_pctw_or_v,cacl2_conc_mm,source_nacl2_concentration_mm,bacl2_conc_mm,srcl2_conc_mm,physical_crosslinking_duration_s,photocrosslinking_duration_s,extrusion_pressure_kpa,extrusion_rate_lengthwise_mm_or_s,extrusion_rate_volume_wise_ml_or_s,nozzle_movement_speed_mm_or_s,inner_nozzle_outer_diameter_um,outer_nozzle_inner_diameter_um,fiber_diameter_um__annotation,fiber_diameter_um,fiber_spacing_um,cell_density_cells_or_ml,syringe_temperature_degc,substrate_temperature_degc,days_observed,cell_culture_medium_used,di_water_used,precrosslinking_solution_used,saline_solution_used,etoh_solution_used,photoinitiator_used,enzymatic_crosslinker_used,matrigel_used,conical_or_straight_nozzle,primary_or_not_primary,cell_viability_percent,acceptable_viability_yes_or_no,acceptable_pressure_yes_or_no,meta_included_in_primary,meta_primary_exclusion_reason
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,518,CV-0517-db66c73c8c5f,db66c73c8c5f49da64b6219ef28b7c8f3e7ce41195b2704c88c6dba1530270b7,,False,False,doi:10.1088/1758-5082/6/3/035001,ref:zhao et al 2014,Zhao et al. 2014,10.1088/1758-5082/6/3/035001,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,,0.00017,,0.0,250.0,,500.0,827.0,1000000.0,10.0,10.0,0.0,yes,no,no,yes,no,no,yes,no,straight,not_primary,47.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,519,CV-0518-a37403acd742,a37403acd74217a7b4851698c2e4427853494ad76bbaec20f3a296c7af4fd035,,False,False,doi:10.18063/ijb.v6i1.250,ref:gantumur et al 2020,Gantumur et al. 2020,10.18063/ijb.v6i1.250,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,,22.0,0.0,210.0,,210.0,1653.93,500000.0,22.0,22.0,1.0,no,no,no,yes,no,no,no,no,straight,not_primary,54.1,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,520,CV-0519-380c601ba698,380c601ba6983ec47660290935c266d4fdc5da51d52c8d69c348015c677c384f,,False,False,doi:10.18063/ijb.v6i1.250,ref:gantumur et al 2020,Gantumur et al. 2020,10.18063/ijb.v6i1.250,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,,22.0,0.0,210.0,,210.0,1318.33,500000.0,22.0,22.0,7.0,no,no,no,yes,no,no,no,no,straight,not_primary,56.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,521,CV-0520-686804746cf1,686804746cf168dcff9363476d44854f10427eb4a4cc93b69f4582d297be31d3,,False,False,doi:10.3390/ma13194237,ref:bociaga et al 2020,Bociaga et al. 2020,10.3390/ma13194237,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,100.0,2.0,,,0.0,300.0,,300.0,1090.9,,34.0,10.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,97.62,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,522,CV-0521-18e705f743f5,18e705f743f58b405c66e199f028ed299db58cc09d4cc1d958529d656a2354f3,,False,False,doi:10.3390/ma13194237,ref:bociaga et al 2020,Bociaga et al. 2020,10.3390/ma13194237,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,100.0,2.0,,,0.0,300.0,,300.0,1090.9,,37.0,10.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,98.33,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,523,CV-0522-a3b3a22b730b,a3b3a22b730b93cf9d1b4c1ee4209988b62311ea6bad41ad907cacbcdb9cf56e,,False,False,doi:10.3390/ma13194237,ref:bociaga et al 2020,Bociaga et al. 2020,10.3390/ma13194237,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,100.0,2.0,,,0.0,300.0,,300.0,1090.9,,40.0,10.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,98.86,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,524,CV-0523-8c19c3e5e458,8c19c3e5e458c36022f78fb7d22e3bd5811893a3e4fe1e2a3c830fc8f7a423c2,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,1014.53,840.0,3000000.0,22.0,22.0,0.0,yes,no,no,no,no,no,no,no,conical,primary,80.0,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,525,CV-0524-e70d3ccb053a,e70d3ccb053a580de8036f152b14d1141f5df744a8782f7e3c819945b7b8850b,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,,840.0,3000000.0,22.0,22.0,1.0,yes,no,no,no,no,no,no,no,conical,primary,79.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,526,CV-0525-99e7c1f18399,99e7c1f18399ad8fd1bcde382e5c92595b72659499bc79038c6e76999a373f66,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,840.0,,,840.0,3000000.0,22.0,22.0,0.0,yes,no,no,no,no,no,no,no,conical,primary,77.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,527,CV-0526-b00cfd6f421f,b00cfd6f421fa1076bd059ba03d041f1c9204ed3ce1eb150c3f528e283122c13,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,840.0,,,840.0,3000000.0,22.0,22.0,1.0,yes,no,no,no,no,no,no,no,conical,primary,76.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,528,CV-0527-ff8ad552ff27,ff8ad552ff2784cf41f87c3354d1dcbf20b3dd01858a6f9593b708d7b4865a7d,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,1113.08,840.0,3000000.0,22.0,22.0,0.0,yes,no,no,no,no,no,no,no,conical,primary,73.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,529,CV-0528-b68981c29d28,b68981c29d28d88bfa82aff757f277a3c2da504586f8f2805da438bd666cd9f1,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,,840.0,3000000.0,22.0,22.0,1.0,yes,no,no,no,no,no,no,no,conical,primary,75.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,530,CV-0529-bfcc352a5dc0,bfcc352a5dc08e3e39472cc0c7751592aba91ca57d8c930aa4e56014bd1e86ed,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,1014.53,840.0,10000000.0,22.0,22.0,0.0,yes,no,no,no,no,no,no,no,conical,primary,71.4,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,531,CV-0530-8fd3117eca37,8fd3117eca3756870eeab5c1904cbd42a014d33b207256f59ac7241d2efe1c92,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,,840.0,10000000.0,22.0,22.0,1.0,yes,no,no,no,no,no,no,no,conical,primary,67.75,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,532,CV-0531-37741f5a5152,37741f5a51522c1ed6566884ab463a9b8447bc489fc98a6aa5af32af4419b818,CV-DUP-003,True,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,,840.0,10000000.0,22.0,22.0,7.0,yes,no,no,no,no,no,no,no,conical,primary,86.3,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,533,CV-0532-04a5d7d607c4,04a5d7d607c422fc3871dd6f76f2aafc421b3f57ed229ce0e020ebec0565f2d8,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,840.0,,,840.0,10000000.0,22.0,22.0,0.0,yes,no,no,no,no,no,no,no,conical,primary,68.5,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,534,CV-0533-c36c3f5e1b77,c36c3f5e1b778fa46b955c14370939d51d448a19bc915846b1585f1fcae3429b,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,840.0,,,840.0,10000000.0,22.0,22.0,1.0,yes,no,no,no,no,no,no,no,conical,primary,62.05,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,535,CV-0534-ff184c4b7221,ff184c4b72219a6c73ad4f5d48a5b7d1171a3cc9181f04be3231b99a116acb0d,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,840.0,,,840.0,10000000.0,22.0,22.0,7.0,yes,no,no,no,no,no,no,no,conical,primary,78.4,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,536,CV-0535-cf530400a4b4,cf530400a4b44a32d52fc3e2e58000c9239ccf457988b36eb36d9436afcbed11,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,1113.08,840.0,10000000.0,22.0,22.0,0.0,yes,no,no,no,no,no,no,no,conical,primary,70.0,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,537,CV-0536-17559f9f514a,17559f9f514a9d0c455c164e5132720148d50715eba71b5829ec669362a96c10,,False,False,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,,840.0,10000000.0,22.0,22.0,1.0,yes,no,no,no,no,no,no,no,conical,primary,66.71,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,538,CV-0537-37741f5a5152,37741f5a51522c1ed6566884ab463a9b8447bc489fc98a6aa5af32af4419b818,CV-DUP-003,True,True,doi:10.1088/1758-5090/abc39b,ref:fisch et al 2021,Fisch et al. 2021,10.1088/1758-5090/abc39b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,,0.00224,13.33,0.0,410.0,,,840.0,10000000.0,22.0,22.0,7.0,yes,no,no,no,no,no,no,no,conical,primary,86.3,yes,yes,False,exact_duplicate_beyond_first
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,539,CV-0538-dd683e73c318,dd683e73c3181a586a989b3de6e329de21376818d0299cbb1c63bb76fd2dbe81,,False,False,doi:10.1115/1.4043960,ref:kharel et al 2019,Kharel et al. 2019,10.1115/1.4043960,2.0,3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,,5.0,,4.0,0.0,600.0,,,,7200000.0,22.0,22.0,4.0,yes,no,no,no,no,no,no,no,straight,primary,97.5,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,540,CV-0539-f52482a441c3,f52482a441c3891e71e13ccc4a65f409a5ee93f78edcac9c83cd2476dbb10644,,False,False,doi:10.1115/1.4043960,ref:kharel et al 2019,Kharel et al. 2019,10.1115/1.4043960,2.0,3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,,5.0,,4.0,0.0,600.0,,,,7200000.0,22.0,22.0,7.0,yes,no,no,no,no,no,no,no,straight,primary,98.56,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,541,CV-0540-92bd72d1e925,92bd72d1e92542fa036b8cf55c558f0862a34b0e2cc251b6f209f0e977d5ccdc,,False,False,doi:10.1016/j.addma.2020.101640,ref:li et al 2021,Li et al. 2021,10.1016/j.addma.2020.101640,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0.0,250.0,,250.0,307.47,366000.0,26.0,22.0,0.0,no,no,no,yes,no,yes,no,no,straight,not_primary,95.64,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,542,CV-0541-ac774f07ce02,ac774f07ce0275ae19016dec05a83d400293136091db11be7b11eb1d99f3f119,,False,False,doi:10.1016/j.addma.2020.101640,ref:li et al 2021,Li et al. 2021,10.1016/j.addma.2020.101640,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0.0,250.0,,250.0,553.5373,366000.0,26.0,22.0,5.0,no,no,no,yes,no,yes,no,no,straight,not_primary,97.98,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,543,CV-0542-06a2073613dd,06a2073613dd478898193869c758532ff761a283cd44c38508b1814338faf35a,,False,False,doi:10.1016/j.addma.2020.101640,ref:li et al 2021,Li et al. 2021,10.1016/j.addma.2020.101640,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0.0,250.0,,250.0,667.041,366000.0,26.0,22.0,0.0,no,no,no,yes,no,yes,no,no,straight,not_primary,95.15,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,544,CV-0543-e4b2996c5570,e4b2996c5570b06d2fc59bb9b9f08d247071727813bf96e3c281eb75488e0e38,,False,False,doi:10.1016/j.addma.2020.101640,ref:li et al 2021,Li et al. 2021,10.1016/j.addma.2020.101640,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0.0,250.0,,250.0,525.147,366000.0,26.0,22.0,5.0,no,no,no,yes,no,yes,no,no,straight,not_primary,96.03,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,545,CV-0544-c2e55958ee7e,c2e55958ee7e16d7450e48ed7998ad6cdd4ef14a84443e3ccd557c7e09312362,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,60.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,43.16,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,546,CV-0545-f7f08e38da25,f7f08e38da2562449449af6b40a96ca0b794fbac5e12cf624d6a0cb74841f9ee,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,60.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,64.26,no,no,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,547,CV-0546-5cebd82fb35b,5cebd82fb35b7c73fd0cd97024751aaf08826822c768d3888ad83e53afef0c45,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,60.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,83.01,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,548,CV-0547-715338a3efff,715338a3efff3dda7f666672e6200d1680df01bc613e0309835e9e9ce867ccc7,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,60.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,92.38,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,549,CV-0548-5c2a2f25437c,5c2a2f25437c29678fbb3f51cc78ed01b67532ca427b48ba93dcda2758ddd463,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,60.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,94.73,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,550,CV-0549-5fb804bba41b,5fb804bba41bcb09d4ef510dc487fd13e3257cc91996106293c26bd91d8a30ca,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,0.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,98.41,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,551,CV-0550-0cb33657494d,0cb33657494d9b0bd07898d904bed78bb5aaf613977d74000f0b29499111fa76,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,0.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,1.0,yes,no,no,no,no,no,no,no,straight,not_primary,99.74,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,552,CV-0551-b02477ec35e0,b02477ec35e0b1457a801dbbc43f640867cd74d9fcb9bed1772f27b9b824594b,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,99.74,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,553,CV-0552-5aa4e4ce2d38,5aa4e4ce2d38924d47d8e2d7b434aaca6360ddc3925f92b0a7de1989dd3fefd4,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,1.0,yes,no,no,no,no,no,no,no,straight,not_primary,98.94,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,554,CV-0553-7aebf5646a6d,7aebf5646a6dad72b5085adc0adfff77024df36e49ab9c4f187c4bacc7536c68,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,2400.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,98.41,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,555,CV-0554-faed3e6fc0fb,faed3e6fc0fba6091a21bbecd338ccd9160083ae3cd8031be2b26b99b721c63b,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,150.0,0.0,0.0,600.0,2400.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,1.0,yes,no,no,no,no,no,no,no,straight,not_primary,96.82,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,556,CV-0555-b3170a89a09c,b3170a89a09c70dff0af975debe0938e1ab95cff3ce3e0ef7f2b57776334af2d,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,0.0,yes,no,no,no,no,no,no,no,straight,not_primary,93.92,yes,yes,True,
cell_viability,1.0.0,Cell viability and extrusion dataset V1 (1).csv,557,CV-0556-1d291e1c68d2,1d291e1c68d27e336b9eb3b874945c5b47b27ee2bfcf620355a5ca8b504e5175,,False,False,doi:10.1002/mabi.201600472,ref:mistry et al 2018,Mistry et al. 2018,10.1002/mabi.201600472,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,0.0,0.0,600.0,1200.0,,,0.00167,,410.0,840.0,,800.0,,4000000.0,5.0,22.0,1.0,yes,no,no,no,no,no,no,no,straight,not_primary,90.2,yes,yes,True,
