meta_dataset,meta_processing_version,meta_source_filename,meta_original_data_row,meta_row_id,meta_row_sha256,meta_duplicate_group_id,meta_is_in_duplicate_group,meta_is_duplicate_beyond_first,meta_primary_source_id,meta_sensitivity_source_id,reference,final_alginate_conc_pctw_or_v,final_gelatin_conc_pctw_or_v,final_gelma_conc_pctw_or_v,final_hyaluronic_acid_conc_pctw_or_v,final_meha_conc_pctw_or_v,final_norha_conc_pctw_or_v,final_fibroin_or_fibrinogen_concentration_pct_wv,final_p127_conc_pctw_or_v,final_collagen_conc_pctw_or_v,final_tcp_concentration_pct_wv,final_gellan_conc_pctw_or_v,final_nano_or_methylcellulose_concentration_pct_wv,final_pegda_concentration_pct_wv,final_agarose_concentration_pct_wv,cacl2_conc_mm,source_nacl2_concentration_mm,bacl2_conc_mm,srcl2_conc_mm,physical_crosslinking_duration_s,photocrosslinking_duration_s,extrusion_pressure_kpa,extrusion_rate_lengthwise_mm_or_s,extrusion_rate_volume_wise_ml_or_s,nozzle_movement_speed_mm_or_s,inner_nozzle_outer_diameter_um,outer_nozzle_inner_diameter_um,filament_diameter_um,cell_density_cells_or_ml,syringe_temperature_degc,substrate_temperature_degc,days_observed,construct_base_area_mm_2,construct_total_thickness_mm,cell_culture_medium_used,di_water_used,precrosslinking_solution_used,saline_solution_used,etoh_solution_used,photoinitiator_used,enzymatic_crosslinker_used,conical_or_straight_nozzle,acceptable_filament_diameter_yes_or_no,filament_to_nozzle_ratio,log_filament_to_nozzle_ratio,meta_included_in_primary,meta_primary_exclusion_reason
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,161,FD-0160-5762c3337eda,5762c3337eda3067d1952bb85f7929de1545368f999804ce57c6e854ab711c83,FD-DUP-019,True,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1000.0,6000000.0,,37.0,4.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.0,0.6931471805599453,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,162,FD-0161-5c2289920a3f,5c2289920a3f44d71d2eb92c4975aa930bbe9e6fada8eadb3dd630e6d7fe1164,FD-DUP-021,True,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1000.0,6000000.0,,37.0,7.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.0,0.6931471805599453,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,169,FD-0168-caf446674bb7,caf446674bb7e0fdd48f07d9b3cca457ab3092a109d8a6d2db9846726487e15a,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1174.605,6000000.0,,37.0,1.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.3492100000000002,0.854079101425429,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,170,FD-0169-aa5448f0c909,aa5448f0c9097f5141b106ea4e3a08309ef98bb09316da3f28a77c4645837e91,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1185.569,6000000.0,,37.0,5.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.3711379999999997,0.8633700086792737,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,171,FD-0170-cf7d428e35ae,cf7d428e35ae3204e0cd3dcfa764d78e51962ee7da42bd827b8a966c2e422fac,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1974.411,6000000.0,,37.0,10.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,3.9488220000000003,1.3734173065861612,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,172,FD-0171-e20308d1f76e,e20308d1f76e2129bcbd6f315c957bc0ef96e7f5d7b9612fa2f4c708389ffc8a,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1347.79,6000000.0,,37.0,1.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.69558,0.9916133945639584,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,173,FD-0172-4a6dd45ebec4,4a6dd45ebec4900304e38519595276b35ea4ef6b668f73f88825e41687b25d29,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1430.34,6000000.0,,37.0,7.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.86068,1.0510593588085622,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,174,FD-0173-b69b5dd5d3e4,b69b5dd5d3e45b7a0125b796291cfe647429e8b980bf1b3e0d62ec782dd1876c,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1215.505,6000000.0,,37.0,10.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.43101,0.8883068088590511,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,175,FD-0174-0dd82b652e2e,0dd82b652e2e5b95bb86fe7adb76f3eb56492e17b5440cd4e0014147e6fdbf4a,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1319.245,6000000.0,,37.0,1.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.63849,0.970206783824188,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,176,FD-0175-3e180cfe738b,3e180cfe738b8071bf194f72e93b8732a07ffb38063e8e20f97fe6edc46017aa,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1385.098,6000000.0,,37.0,7.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.770196,1.0189180758187528,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,177,FD-0176-c11138b1f93a,c11138b1f93a87905e61874952f5c36b8adc9e8ec21ee00b879deb4124f2f1cc,,False,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1210.715,6000000.0,,37.0,10.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.42143,0.8843582747414734,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,178,FD-0177-8a3dd249e5a9,8a3dd249e5a91fb882eae8663100a21e519f34852666352dbf527450489136fc,,False,False,ref:gao cho advfuncmat 2017,,Gao_Cho_AdvFuncMat_2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,5.0,,,,1067.0,1327.0,1240.192,10000000.0,,22.0,0.0,,,no,yes,no,yes,no,no,no,straight,yes,0.9345832705350414,-0.0676545490097233,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,179,FD-0178-34160ca44343,34160ca44343b636a44f1ccbe6747e7a590cea2272551ed3ae57217b157cdd46,,False,False,ref:gao cho advfuncmat 2017,,Gao_Cho_AdvFuncMat_2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,5.0,,,,1067.0,1327.0,1059.551,10000000.0,,22.0,1.0,,,no,yes,no,yes,no,no,no,straight,no,0.7984559155990957,-0.2250755218691831,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,180,FD-0179-99e9ada7d150,99e9ada7d1502ba1527c1dd9e6b0f691f334dbe339350ced9accbe31e25671c2,,False,False,ref:gao cho advfuncmat 2017,,Gao_Cho_AdvFuncMat_2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,5.0,,,,1067.0,1327.0,1274.433,10000000.0,,22.0,4.0,,,no,yes,no,yes,no,no,no,straight,yes,0.9603865862848531,-0.04041938153302009,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,181,FD-0180-c9cf159989ce,c9cf159989cef457139699741542813a2ee25b82d10bfe69593b982ef856ae15,,False,False,ref:gao cho advfuncmat 2017,,Gao_Cho_AdvFuncMat_2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,5.0,,,,1067.0,1327.0,1315.53,10000000.0,,22.0,7.0,,,no,yes,no,yes,no,no,no,straight,yes,0.9913564431047476,-0.008681129094786749,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,182,FD-0181-1d8f06fcd9cd,1d8f06fcd9cd9abb1ecb1d9a358988c775fb8cf4133d6fdddffa91670c5274fd,FD-DUP-008,True,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.47,,0.0333,,0.0,1190.0,1190.0,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,183,FD-0182-548c81907310,548c8190731098fa6deedb9f1a9181f3f89406d42d1931ea526241633effd51b,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,68.95,,0.0333,,0.0,1190.0,1190.0,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,184,FD-0183-5585ea9b82aa,5585ea9b82aad4b253d175d39450f2e4c2e9cf6697ddcb100c80bc299b17a049,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,137.9,,0.0333,,0.0,1190.0,1190.0,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,185,FD-0184-17059904c9cf,17059904c9cf82f641dccdf5d53d9953ccccffb4ebd5c2a8e585ee7dcdc2e5e0,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.47,,0.0333,,0.0,1190.0,1190.0,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,187,FD-0186-599febf24917,599febf2491778012ba5f80e5ac08436303f3ba01e5149cbc62f65151fa460f0,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.47,,0.0333,,0.0,1190.0,1190.0,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,188,FD-0187-29535502187d,29535502187d7a248dfbd457602328384e890732f1aa473785ccd151420abb3a,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.47,,0.0333,,0.0,1190.0,1190.0,4000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,189,FD-0188-177f64012e78,177f64012e78ec87a90f70c4f213e477d3e2707a72cbbf69bbf3dfc7c7baf30c,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,68.95,,0.0333,,0.0,1190.0,1190.0,4000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,190,FD-0189-471bdf38d655,471bdf38d6556367a70040acc12cd9c889468bc29b67d31d9aa13f72035b23bf,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,137.9,,0.0333,,0.0,1190.0,1190.0,4000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,191,FD-0190-45417134d496,45417134d4963dd3327e61fa6a266aa7821875aede73fb1257c9b9420b9ed5b5,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.47,,0.0333,,0.0,1190.0,1190.0,8000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,192,FD-0191-5079cac678a2,5079cac678a2321b86ede87f6b328bb65590b1c206086ca2907619d3155d7f64,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,68.95,,0.0333,,0.0,1190.0,1190.0,8000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,193,FD-0192-5d2aa006aba6,5d2aa006aba615d38d97e21017ed9ab364f2b74b13a4d7a902796a72efc80891,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,137.9,,0.0333,,0.0,1190.0,1190.0,8000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.0,0.0,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,194,FD-0193-b99d57459fb4,b99d57459fb4297b370b5331d8e6f60d3b82e936fe1c08bb6b857d43fc75617b,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.47,,0.0333,,641.0,1190.0,1103.19,2000000.0,,22.0,,,,no,yes,no,no,no,no,no,straight,yes,0.9270504201680673,-0.07574732420708755,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,195,FD-0194-71c7f7dabd82,71c7f7dabd820d4fb1da17187a83fbd5ba42ea50cb127dbd52f13b453409f327,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.7,,0.0333,,457.0,1190.0,1227.6,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.031596638655462,0.031107736640005886,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,196,FD-0195-75e506233614,75e506233614750de84fe8038cf16033f45425d8e5dcbfef12752f68848977b1,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,34.7,,0.0333,,457.0,1190.0,1136.08,2000000.0,,22.0,3.0,,,no,yes,no,no,no,no,no,straight,yes,0.9546890756302521,-0.0463695667688175,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,197,FD-0196-77421ed13141,77421ed131413b7dda14f29833d0d3498bea147cfe69766988d5d8ebe3db9163,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,68.95,,0.0333,,457.0,1190.0,1227.6,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.031596638655462,0.031107736640005886,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,198,FD-0197-be05738cf855,be05738cf85549e530a5639ec77fcf8f32d03283a237e6dc104c3b1cde76c9c3,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,68.95,,0.0333,,457.0,1190.0,1136.08,2000000.0,,22.0,3.0,,,no,yes,no,no,no,no,no,straight,yes,0.9546890756302521,-0.0463695667688175,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,199,FD-0198-2c00112ea9d3,2c00112ea9d3744628910557f332a3de1f6f03d550d5160ad99d7e6e04070606,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,137.9,,0.0333,,457.0,1190.0,1227.6,2000000.0,,22.0,0.5,,,no,yes,no,no,no,no,no,straight,yes,1.031596638655462,0.031107736640005886,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,200,FD-0199-dacf75496c13,dacf75496c1358eef79d80174d99957a81e34740e7ceefdb5bb54efb8258e2e6,,False,False,ref:yu ozbolat jbiomecheng 2013,,Yu_Ozbolat_JBiomechEng_2013,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,137.9,,0.0333,,457.0,1190.0,1136.08,2000000.0,,22.0,3.0,,,no,yes,no,no,no,no,no,straight,yes,0.9546890756302521,-0.0463695667688175,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,201,FD-0200-f1086322b3af,f1086322b3afb62beeebe3dabb972dbc677d40654966cc971ab172105c39065f,,False,False,ref:zhang ozbolat biomatsci 2015,,Zhang_Ozbolat_BiomatSci_2015,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,21.0,,,,520.0,540.0,819.92,10000000.0,,22.0,1.0,,,no,yes,no,no,no,no,no,straight,no,1.5183703703703704,0.41763763496498746,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,202,FD-0201-a51586290974,a5158629097411c36d32bc6b6f50e93a4092cac5f94470a538588a315572f25f,,False,False,ref:zhang ozbolat biomatsci 2015,,Zhang_Ozbolat_BiomatSci_2015,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,21.0,,,,520.0,540.0,700.35,10000000.0,,22.0,4.0,,,no,yes,no,no,no,no,no,straight,no,1.2969444444444445,0.26001107052673567,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,203,FD-0202-f3300c29cb3f,f3300c29cb3f7f195824847e4d6914074a5dc36fdb0b7f13e51d22d28322e7f8,,False,False,ref:zhang ozbolat biomatsci 2015,,Zhang_Ozbolat_BiomatSci_2015,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.4,0.0,0.0,0.0,,0.0,21.0,,,,520.0,540.0,677.57,10000000.0,,22.0,7.0,,,no,yes,no,no,no,no,no,straight,no,1.2547592592592594,0.22694372889149597,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,204,FD-0203-ca6f3147961b,ca6f3147961b0b9b94784873f429a3d2b61accdfa6112f1b671df496c700967f,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,20.0,,,0.000583333,4.0,565.0,603.0,1105.56,6000000.0,37.0,22.0,1.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.8334328358208953,0.6061900761816554,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,205,FD-0204-d013013f16a6,d013013f16a642530a028f80c40080d7cc9e0b3a309b9e24b74d08ff533dbf76,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,30.0,,,0.000583333,4.0,565.0,603.0,934.1,6000000.0,37.0,22.0,1.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.5490878938640134,0.4376663021516176,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,206,FD-0205-2c15aae5ac11,2c15aae5ac1101c5170a402c69c38b529078d2b402f7bcfd655d326657ea1647,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,40.0,,,0.000583333,4.0,565.0,603.0,838.11,6000000.0,37.0,22.0,1.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.3899004975124378,0.3292321600568801,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,207,FD-0206-a1110014449b,a1110014449bfdf46a072c35aa57c087608cb11460aed1c691a31a667ba7cbdd,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,20.0,,,0.000583333,4.0,565.0,603.0,1159.63,6000000.0,37.0,22.0,3.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.9231011608623552,0.6539390709756634,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,208,FD-0207-9d571318d721,9d571318d721b53a9ff7897b6c6c04c69a3b789224108503ec38e3c6ec887280,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,30.0,,,0.000583333,4.0,565.0,603.0,873.47,6000000.0,37.0,22.0,3.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.4485406301824213,0.3705565876664099,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,209,FD-0208-a68073e76fd0,a68073e76fd0c5ca2905e2b590a416003fa09f42ea7b98b7a50d72dd053a11d6,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,40.0,,,0.000583333,4.0,565.0,603.0,896.4,6000000.0,37.0,22.0,3.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.4865671641791045,0.3964695451995865,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,210,FD-0209-229caa278935,229caa27893506e0c150224cc0facec7c163ca63e96fcc40091b0547764b6265,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,20.0,,,0.000583333,4.0,565.0,603.0,1160.49,6000000.0,37.0,22.0,7.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.9245273631840796,0.6546804119747384,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,211,FD-0210-7b74bb2aae16,7b74bb2aae1697bb0bafd26873de8297be63ca9cb99e00ff160ffbf973dada90,,False,False,ref:jia khademhosseini biomat 2016,,Jia_Khademhosseini_Biomat_2016,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,30.0,,,0.000583333,4.0,565.0,603.0,968.59,6000000.0,37.0,22.0,7.0,72.0,2.5,yes,yes,no,yes,no,yes,no,straight,no,1.606285240464345,0.47392420900942095,True,
