meta__dataset,meta__source_filename,meta__original_data_row,meta__row_sha256,meta__row_id,Reference,Final_Alginate_Conc_(%w/v),Final_Gelatin_Conc_(%w/v),Final_GelMA_Conc_(%w/v),Final_Hyaluronic_Acid_Conc_(%w/v),Final_MeHA_Conc_(%w/v),Final_NorHA_Conc_(%w/v),Final_Fibronin/Fibrinogen_Conc_(%w/v),Final_P127_Conc_(%w/v),Final_Collagen_Conc_(%w/v),Final_TCP_Conc_(%w/v)_(%w/v),Final_Gellan_Conc_(%w/v),Final_Nano/Methycellulose_Conc_(%w/v),PEGDA_Conc_(%w/v),Agarose_Conc_(%w/v),CaCl2_Conc_(mM),NaCl2_Conc_(mM),BaCl2_Conc_(mM),SrCl2_Conc_(mM),Physical_Crosslinking_Durantion_(s),Photocrosslinking_Duration_(s),Extrusion_Pressure (kPa),Extrusion_Rate_Lengthwise_(mm/s),Extrusion_Rate_Volume-wise_(mL/s),Nozzle_Movement_Speed_(mm/s),Inner_Nozzle_Outer_Diameter_(µm),Outer_Nozzle_Inner_Diameter_(µm),Filament_Diameter_(µm),Cell_Density_(cells/mL),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Days_Observed,Construct_Base_Area_(mm^2),Construct_Total_Thickness_(mm),Cell_Culture_Medium_Used?,DI_Water_Used?,Precrosslinking_Solution_Used?,Saline_Solution_Used?,EtOH_Solution_Used?,Photoinitiator_Used?,Enzymatic_Crosslinker_Used?,Conical_or_Straight_Nozzle,Acceptable_Filament_Diameter_(Yes/No),meta__duplicate_group_id,meta__is_in_duplicate_group,meta__is_duplicate_beyond_first
filament_diameter,Filament diameter dataset V1 (1).csv,192,5079cac678a2321b86ede87f6b328bb65590b1c206086ca2907619d3155d7f64,FD-0191-5079cac678a2,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,68.95,,0.0333,,0,1190,1190,8000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,193,5d2aa006aba615d38d97e21017ed9ab364f2b74b13a4d7a902796a72efc80891,FD-0192-5d2aa006aba6,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,137.9,,0.0333,,0,1190,1190,8000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,194,b99d57459fb4297b370b5331d8e6f60d3b82e936fe1c08bb6b857d43fc75617b,FD-0193-b99d57459fb4,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.47,,0.0333,,641,1190,1103.19,2000000,,22,,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,195,71c7f7dabd820d4fb1da17187a83fbd5ba42ea50cb127dbd52f13b453409f327,FD-0194-71c7f7dabd82,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.7,,0.0333,,457,1190,1227.6,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,196,75e506233614750de84fe8038cf16033f45425d8e5dcbfef12752f68848977b1,FD-0195-75e506233614,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.7,,0.0333,,457,1190,1136.08,2000000,,22,3,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,197,77421ed131413b7dda14f29833d0d3498bea147cfe69766988d5d8ebe3db9163,FD-0196-77421ed13141,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,68.95,,0.0333,,457,1190,1227.6,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,198,be05738cf85549e530a5639ec77fcf8f32d03283a237e6dc104c3b1cde76c9c3,FD-0197-be05738cf855,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,68.95,,0.0333,,457,1190,1136.08,2000000,,22,3,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,199,2c00112ea9d3744628910557f332a3de1f6f03d550d5160ad99d7e6e04070606,FD-0198-2c00112ea9d3,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,137.9,,0.0333,,457,1190,1227.6,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,200,dacf75496c1358eef79d80174d99957a81e34740e7ceefdb5bb54efb8258e2e6,FD-0199-dacf75496c13,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,137.9,,0.0333,,457,1190,1136.08,2000000,,22,3,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,201,f1086322b3afb62beeebe3dabb972dbc677d40654966cc971ab172105c39065f,FD-0200-f1086322b3af,Zhang_Ozbolat_BiomatSci_2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,21,,,,520,540,819.92,10000000,,22,1,,,N,Y,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,202,a5158629097411c36d32bc6b6f50e93a4092cac5f94470a538588a315572f25f,FD-0201-a51586290974,Zhang_Ozbolat_BiomatSci_2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,21,,,,520,540,700.35,10000000,,22,4,,,N,Y,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,203,f3300c29cb3f7f195824847e4d6914074a5dc36fdb0b7f13e51d22d28322e7f8,FD-0202-f3300c29cb3f,Zhang_Ozbolat_BiomatSci_2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,21,,,,520,540,677.57,10000000,,22,7,,,N,Y,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,204,ca6f3147961b0b9b94784873f429a3d2b61accdfa6112f1b671df496c700967f,FD-0203-ca6f3147961b,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,20,,,0.000583333,4,565,603,1105.56,6000000,37,22,1,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,205,d013013f16a642530a028f80c40080d7cc9e0b3a309b9e24b74d08ff533dbf76,FD-0204-d013013f16a6,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,30,,,0.000583333,4,565,603,934.1,6000000,37,22,1,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,206,2c15aae5ac1101c5170a402c69c38b529078d2b402f7bcfd655d326657ea1647,FD-0205-2c15aae5ac11,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,40,,,0.000583333,4,565,603,838.11,6000000,37,22,1,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,207,a1110014449bfdf46a072c35aa57c087608cb11460aed1c691a31a667ba7cbdd,FD-0206-a1110014449b,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,20,,,0.000583333,4,565,603,1159.63,6000000,37,22,3,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,208,9d571318d721b53a9ff7897b6c6c04c69a3b789224108503ec38e3c6ec887280,FD-0207-9d571318d721,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,30,,,0.000583333,4,565,603,873.47,6000000,37,22,3,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,209,a68073e76fd0c5ca2905e2b590a416003fa09f42ea7b98b7a50d72dd053a11d6,FD-0208-a68073e76fd0,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,40,,,0.000583333,4,565,603,896.4,6000000,37,22,3,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,210,229caa27893506e0c150224cc0facec7c163ca63e96fcc40091b0547764b6265,FD-0209-229caa278935,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,20,,,0.000583333,4,565,603,1160.49,6000000,37,22,7,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,211,7b74bb2aae1697bb0bafd26873de8297be63ca9cb99e00ff160ffbf973dada90,FD-0210-7b74bb2aae16,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,30,,,0.000583333,4,565,603,968.59,6000000,37,22,7,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,212,99d9ae9342ecfe88498d98241e3d9d6f7ccf6068535fabc8cb64207301bdb568,FD-0211-99d9ae9342ec,Jia_Khademhosseini_Biomat_2016,3,0,7,0,0,0,2,0,0,0,0,0,0,0,300,0,0,0,,40,,,0.000583333,4,565,603,950.61,6000000,37,22,7,72,2.5,Y,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,213,eca3d8e43ee6fe1ff85016361ac220004115eb1c7fe4b77f4ca4b405ae57158f,FD-0212-eca3d8e43ee6,Idaszek_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,,,235,0,260,173.84,10000000,,22,0,,,Y,N,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,214,7191a7c3aa87a7839bc006c4b1a46b61941d8e0cbc987167d3199fe824d05eb1,FD-0213-7191a7c3aa87,Idaszek_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,,,235,0,260,184.215,10000000,,22,0,,,Y,N,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,215,4910e56759e7c7d493fd95c7cd2d26ba3d5937843155061596d655f175486df3,FD-0214-4910e56759e7,Idaszek_Swieszkowski_Biofab_2019,4,0,6,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,30,,,,235,0,260,226.11,10000000,,22,0,,,Y,N,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,216,9acf8897533fe8d469871f9a291eabc83eeba19b572a33614ae6196b39aca07d,FD-0215-9acf8897533f,Gao_Ma_Biomat_2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,180.2,0,0,0,,0,,,0.0167,16.67,819,1600,930.16,1000000,,,,,,Y,Y,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,217,3694a88d94cec3fb583245775b9b1f45200f39b09f05bfcd582af26191a40072,FD-0216-3694a88d94ce,Colosi_Khademhosseini_AdvMat_2016,4,0,5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,30,,,0.0000833,4,0,210,222.44,10000000,37,22,1,,3,N,Y,N,Y,N,Y,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,218,1d2cf11bf7a2d1740a25a54789e4891bed79cc6123f71a6935d9eeb5b0c8388c,FD-0217-1d2cf11bf7a2,Colosi_Khademhosseini_AdvMat_2016,4,0,5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,30,,,0.0000833,4,0,210,222.53,10000000,37,22,1,,3,N,Y,N,Y,N,Y,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,219,0115005817b26527130002487f40bc94d2e2530c46ff6ca47f2ced8435d4374e,FD-0218-0115005817b2,Colosi_Khademhosseini_AdvMat_2016,4,0,5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,30,,,0.0000833,4,0,210,211.32,10000000,37,22,1,,3,N,Y,N,Y,N,Y,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,220,012eef53afa5472c917b3d825bba1e161b8534f17709ba6cdb5171a6394a90a3,FD-0219-012eef53afa5,Colosi_Khademhosseini_AdvMat_2016,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,15,,,0.0000833,4,0,210,219.75,10000000,37,22,3,,3,N,Y,N,Y,N,Y,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,221,cb3e208a18159fa6e4681c180eb58265a62d98308145137bd157b2b69a4c6870,FD-0220-cb3e208a1815,Colosi_Khademhosseini_AdvMat_2016,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,20,,,0.0000833,4,0,210,349.78,10000000,37,22,3,,3,N,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,222,f482c9cdd90d1b0ae8b67ecfdd0f51fcda489d74f56dfdf4320b06618b4ebe60,FD-0221-f482c9cdd90d,Colosi_Khademhosseini_AdvMat_2016,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,25,,,0.0000833,4,0,210,221.294,10000000,37,22,3,,3,N,Y,N,Y,N,Y,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,223,5f3b2984962d01d16f9b9443cc2eb7fc1551ae8f2996783d9ff53f8fd4be9149,FD-0222-5f3b2984962d,Colosi_Khademhosseini_AdvMat_2016,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,30,,,0.0000833,4,0,210,318.22,10000000,37,22,3,,3,N,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,224,c694d71713b3a5c3072c515c8c4850b3ca2ce48f0f74716b8dcc7318d36c7954,FD-0223-c694d71713b3,Colosi_Khademhosseini_AdvMat_2016,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,45,,,0.0000833,4,0,210,310.92,10000000,37,22,3,,3,N,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,225,24fa889a5c9752beeae34e1f555defb8f9659de6e7cbf1dd81e6b2d4b840bb40,FD-0224-24fa889a5c97,Colosi_Khademhosseini_AdvMat_2016,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,,60,,,0.0000833,4,0,210,247.75,10000000,37,22,3,,3,N,Y,N,Y,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,226,408f7d0324e42d04b6590aef30659f5e91dbd76ba0b2c7746dcc0eccb061a7db,FD-0225-408f7d0324e4,Ouyang_burdick_AdvMat_2017,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,679.73,2500000,,,0,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,227,956b22fd4b311fdf4b48e059058c398caa59de65d5568bf709263e32282b47d7,FD-0226-956b22fd4b31,Ouyang_burdick_AdvMat_2017,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,688.16,2500000,,,7,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,228,f7e615ac391b79422462fe80f8249641c94c62af323ace22651756920146e173,FD-0227-f7e615ac391b,Ouyang_burdick_AdvMat_2017,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,578.47,2500000,,,0,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,229,252b79d75ef94935c506100b1c5efc1a124fbaac839ee3e6d6d19b2e3705ab87,FD-0228-252b79d75ef9,Ouyang_burdick_AdvMat_2017,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,608.07,2500000,,,7,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,230,794579323ce9d2b507d8a98ec35181e054d9abffa4c97a31644bc36ff19d9f0d,FD-0229-794579323ce9,Ouyang_burdick_AdvMat_2017,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,582.51,2500000,,,0,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,231,3b549cf02740807f1dc7fb5e2fdaa608d7fc952940e13505af0a08c6caab0dcf,FD-0230-3b549cf02740,Ouyang_burdick_AdvMat_2017,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,505,2500000,,,7,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,232,a3d47ac7d986fe3391be7cdd6ad5eb3c11c883a6649a98fc2c208b7e37188333,FD-0231-a3d47ac7d986,Ouyang_burdick_AdvMat_2017,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,120,,,0.00667,5,0,337,654.69,2500000,,,0,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,233,050ee0ad5b872c8e2c22acbb8163cb1f5f1aa04626c62829cc620526dd8853c6,FD-0232-050ee0ad5b87,Ouyang_burdick_AdvMat_2017,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,120,,,0.00667,5,0,337,555.38,2500000,,,7,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,234,d9fb4150d31b508441d220048fe016911e289707f2f99bbda0eb4aaa129fc527,FD-0233-d9fb4150d31b,Ouyang_burdick_AdvMat_2017,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,417.2,2500000,,,0,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,235,5d603cc9ec8986b69d64949cf02e63c14d768713a146d23a0a6a2cf8965474f6,FD-0234-5d603cc9ec89,Ouyang_burdick_AdvMat_2017,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,0.00667,5,0,337,410.53,2500000,,,7,,,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,236,ccafcbc11f003d24536ac9c570dcfe332c2b1df2064f13f6e6706f6b5eee096d,FD-0235-ccafcbc11f00,Kosik-Koziol_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,,30,,,0.000085,3.9,0,250,96.66,10000000,,,0.125,64,1,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,237,3a23f55412201c7b1010567c9df1a36be23ffe765d94fac7d1dd2adf05c79caa,FD-0236-3a23f5541220,Kosik-Koziol_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,,30,,,0.000085,3.9,0,250,113.42,10000000,,,7,64,1,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,238,f33bf655981b8ed11918ac154a94dcb093730f9cca9a03104a154cd39ca8e0eb,FD-0237-f33bf655981b,Kosik-Koziol_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,,30,,,0.000085,3.9,0,250,190.72,10000000,,,21,64,1,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,239,2deb9f40a0bd278aa898a260ceba12aecc90359dfd7053d536d66bd77421ed0a,FD-0238-2deb9f40a0bd,Kosik-Koziol_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0.5,0,0,0,0,190,0,0,0,,30,,,0.000085,3.9,0,250,100.82,10000000,,,0.125,64,1,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,240,32ac2fa06f2e43a6871b32d8f73e4f8e49377198434603ac31405ae38e804dec,FD-0239-32ac2fa06f2e,Kosik-Koziol_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0.5,0,0,0,0,190,0,0,0,,30,,,0.000085,3.9,0,250,140.6,10000000,,,7,64,1,N,Y,N,N,N,Y,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,241,c55d08a7af50b6fb6f9c9984ee4508d67dcf9070c9befd21e6ed4b719a676027,FD-0240-c55d08a7af50,Kosik-Koziol_Swieszkowski_Biofab_2019,4,0,6,0,0,0,0,0,0,0.5,0,0,0,0,190,0,0,0,,30,,,0.000085,3.9,0,250,233.45,10000000,,,21,64,1,N,Y,N,N,N,Y,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,242,9835e80c7608ef40b222f4973325756971b3045bc22ad0b187ec6ead53503b5e,FD-0241-9835e80c7608,Akkineni_Gelinsky_Biofab_2016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,900,0,20,,,,0,200,355.88,500000,35,,1,25,1.25,Y,N,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,243,95bedd816593f0dec3738e7aca491a2b987c46c45e8bcf30796625695f4166a9,FD-0242-95bedd816593,Akkineni_Gelinsky_Biofab_2016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,900,0,20,,,,0,200,608.54,500000,35,,21,25,1.25,Y,N,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,244,7d57ff57b9555340d3be6c6a20e45c3e732982ec16dca8d5e8c300770fe4657e,FD-0243-7d57ff57b955,Dai 2016,1,10,0,0,0,0,1,0,0,0,0,0,0,0,270,0,0,0,,0,,,,,0,260,277.74,2000000,25,4,0,,,Y,N,N,N,N,N,N,,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,245,48d9000f964b390b9683e00e87a863a8ba62d8c62a95a0b07da7a73dd6eedc7f,FD-0244-48d9000f964b,Duin 2019,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,70,600,0,45,,,10,0,840,763.25,,,,1,27,,Y,N,N,N,N,N,N,C,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,246,4cc1d00332b213dfffaaf7e517bcc8cd4aac2ae7535d0117d082905cf514e996,FD-0245-4cc1d00332b2,Duin 2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,600,0,45,,,10,0,840,922.18,,,,7,27,,Y,N,N,N,N,N,N,C,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,247,d27126a70b7aa60062b613de8a4ba28dfb073dfdfe98b771be176d5463848374,FD-0246-d27126a70b7a,Giuseppe 2018,5,6,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,480,0,103,,,,0,230,350,,37,22,0.042,37.5,0.5,Y,N,N,N,N,N,N,,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,248,37d77ae22c7dd8c548ae4b3cbeb41e84b95c8953fc08c3acb3448827161b5e7a,FD-0247-37d77ae22c7d,Giuseppe 2018,5,8,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,480,0,172,,,,0,230,370,,37,22,0.042,37.5,0.5,Y,N,N,N,N,N,N,,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,249,868eb9d9b58416e71a3fb3480c2f5081ca967aed3c449b7672baef5c1cbb6513,FD-0248-868eb9d9b584,Giuseppe 2018,7,8,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,480,0,193,,,,0,230,310,,37,22,0.042,37.5,0.5,Y,N,N,N,N,N,N,,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,250,5a0a597929d7edb9bd05f92ccaa252402cc4a2e16758504b92242ff71a43a620,FD-0249-5a0a597929d7,Othman 2020,10,50,0,0,0,0,0,0,0,0,0,0,0,0,180.2,0,0,0,1200,0,,50,0.0167,,0,1000,1500,,,,15,,,N,Y,N,N,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,251,b8871502db49f0d0c4bc50a8a0bffa21752790f0e1af097d788dd6ebc79da4a5,FD-0250-b8871502db49,Ouyang 2015,1,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,,,0,250,415,2000000,4,4,0,64,5.4,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,252,47a70c2f9239077d35199c63a79a4d447b7c658ec1736d87bdd2587b84813852,FD-0251-47a70c2f9239,Ouyang 2015,1,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,,,0,250,415,2000000,25,10,0,64,5.4,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,253,0687dd0e5934d6b36d79ea3c8a14009936487f2332dc1a64e615b9b619490c48,FD-0252-0687dd0e5934,Ouyang 2015,1,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,,,0,250,415,2000000,25,25,0,64,5.4,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,254,4b57a3782f5f96c160faf29eeb317f0e745b961aba0debbacee2b5bcc39a6878,FD-0253-4b57a3782f5f,Ouyang 2016,1,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,30,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,255,f556badedc2ab899d23fe9707d40eb664e837ea1f8fd6d0b41505956363104c2,FD-0254-f556badedc2a,Ouyang 2016,1,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,27.5,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,256,39697666e294761ae052640babc0d638fb374e86a3a4463c5cb12a9567b3efb6,FD-0255-39697666e294,Ouyang 2016,1,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,25,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,257,efa1ea409069e108461a66152046481b8af402460bee90fc270851791dcead14,FD-0256-efa1ea409069,Ouyang 2016,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,180,0,,,0.00068,,0,250,500,1000000,30,22.5,0,144,1.15,N,N,N,Y,N,N,N,S,N,,False,False
