dataset,dataset_code,validation_design,repeat,meta_row_id,meta_primary_source_id,assigned_test_fold,assignment_seed
filament_diameter,FD,random_rowwise,1,FD-0212-eca3d8e43ee6,ref:idaszek swieszkowski biofab 2019,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0213-7191a7c3aa87,ref:idaszek swieszkowski biofab 2019,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0214-4910e56759e7,ref:idaszek swieszkowski biofab 2019,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0215-9acf8897533f,ref:gao ma biomat 2015,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0216-3694a88d94ce,ref:colosi khademhosseini advmat 2016,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0217-1d2cf11bf7a2,ref:colosi khademhosseini advmat 2016,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0218-0115005817b2,ref:colosi khademhosseini advmat 2016,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0219-012eef53afa5,ref:colosi khademhosseini advmat 2016,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0220-cb3e208a1815,ref:colosi khademhosseini advmat 2016,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0221-f482c9cdd90d,ref:colosi khademhosseini advmat 2016,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0222-5f3b2984962d,ref:colosi khademhosseini advmat 2016,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0223-c694d71713b3,ref:colosi khademhosseini advmat 2016,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0224-24fa889a5c97,ref:colosi khademhosseini advmat 2016,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0225-408f7d0324e4,ref:ouyang burdick advmat 2017,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0226-956b22fd4b31,ref:ouyang burdick advmat 2017,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0227-f7e615ac391b,ref:ouyang burdick advmat 2017,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0228-252b79d75ef9,ref:ouyang burdick advmat 2017,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0229-794579323ce9,ref:ouyang burdick advmat 2017,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0230-3b549cf02740,ref:ouyang burdick advmat 2017,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0231-a3d47ac7d986,ref:ouyang burdick advmat 2017,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0232-050ee0ad5b87,ref:ouyang burdick advmat 2017,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0233-d9fb4150d31b,ref:ouyang burdick advmat 2017,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0234-5d603cc9ec89,ref:ouyang burdick advmat 2017,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0235-ccafcbc11f00,ref:kosik koziol swieszkowski biofab 2019,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0236-3a23f5541220,ref:kosik koziol swieszkowski biofab 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0237-f33bf655981b,ref:kosik koziol swieszkowski biofab 2019,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0238-2deb9f40a0bd,ref:kosik koziol swieszkowski biofab 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0239-32ac2fa06f2e,ref:kosik koziol swieszkowski biofab 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0240-c55d08a7af50,ref:kosik koziol swieszkowski biofab 2019,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0241-9835e80c7608,ref:akkineni gelinsky biofab 2016,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0242-95bedd816593,ref:akkineni gelinsky biofab 2016,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0243-7d57ff57b955,ref:dai 2016,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0244-48d9000f964b,ref:duin 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0245-4cc1d00332b2,ref:duin 2019,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0246-d27126a70b7a,ref:giuseppe 2018,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0247-37d77ae22c7d,ref:giuseppe 2018,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0248-868eb9d9b584,ref:giuseppe 2018,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0249-5a0a597929d7,ref:othman 2020,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0250-b8871502db49,ref:ouyang 2015,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0251-47a70c2f9239,ref:ouyang 2015,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0252-0687dd0e5934,ref:ouyang 2015,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0253-4b57a3782f5f,ref:ouyang 2016,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0254-f556badedc2a,ref:ouyang 2016,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0255-39697666e294,ref:ouyang 2016,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0256-efa1ea409069,ref:ouyang 2016,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0257-cd3c1c3b9c75,ref:ouyang 2016,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0258-50f8d79c8327,ref:ouyang 2016,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0259-5d7371ed5ffb,ref:ouyang 2016,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0260-aa70724ad882,ref:ouyang 2016,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0261-b88da3045f6f,ref:ouyang 2016,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0262-8a900fe6efe6,ref:ouyang 2016,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0263-810675ad7626,ref:ouyang 2016,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0267-9a335f5d74a2,ref:yao 2019,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0268-8583dcba5978,ref:zhao 2014,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0269-5a5c9844d275,ref:zhao 2014,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0270-ef804ac78fb7,ref:zhao 2014,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0271-bf9564d48f90,ref:zhao 2014,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0272-3dcdd5a958ca,ref:gantumar sakai,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0273-503e51582d78,ref:gantumar sakai,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0274-b88c937b2c52,ref:bociaga rosinska mat 2020,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0275-9b42fe204d70,ref:bociaga rosinska mat 2020,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0276-43493aa2d1b1,ref:bociaga rosinska mat 2020,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0277-61d51273a945,ref:fisch zenobi wong biofab 2021,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0278-bed7f4ca107e,ref:fisch zenobi wong biofab 2021,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0279-c1b1600463ae,ref:fisch zenobi wong biofab 2021,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0280-062220ff223b,ref:fisch zenobi wong biofab 2021,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0281-e8ecfff24aab,ref:li zhou addman 2021,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0282-2435fe7376b3,ref:li zhou addman 2021,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0283-50122df19e8d,ref:li zhou addman 2021,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0284-6e6bd4faab96,ref:li zhou addman 2021,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0285-4eb25eb38e96,ref:mistry yang biomacromolj 2018,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0286-9c48ad841ed8,ref:mistry yang biomacromolj 2018,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0287-f7e60c86f73b,ref:mistry yang biomacromolj 2018,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0288-4b9e20ee62b5,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0289-67e158fad56d,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0290-bd78d40ea9b9,ref:mistry yang biomacromolj 2018,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0291-7adfba4d78cd,ref:mistry yang biomacromolj 2018,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0292-5d74938518c0,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0293-3a8f6c5278f3,ref:mistry yang biomacromolj 2018,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0294-a1aaeee24b02,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0295-b09c6e10a20d,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0296-534aad1bf5b7,ref:mistry yang biomacromolj 2018,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0297-456328f07559,ref:mistry yang biomacromolj 2018,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0298-33bb854b591f,ref:mistry yang biomacromolj 2018,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0301-eb201a6a9568,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0302-9ce127bca74a,ref:mistry yang biomacromolj 2018,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0303-651a4a9a59b2,ref:mistry yang biomacromolj 2018,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0304-05291e0e3a39,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0305-d7379a808fc9,ref:mistry yang biomacromolj 2018,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0306-8ed270134ac5,ref:mistry yang biomacromolj 2018,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0307-20876d5194ad,ref:mistry yang biomacromolj 2018,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0308-4eb8e84be2b6,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0309-763b67652ba4,ref:mistry yang biomacromolj 2018,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0310-fc478393ceb0,ref:mistry yang biomacromolj 2018,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0311-e87c0de2ea9e,ref:mistry yang biomacromolj 2018,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0317-bafaeb07b3b5,ref:mistry yang biomacromolj 2018,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0318-50be341f706e,ref:mistry yang biomacromolj 2018,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0319-8c57c0360c93,ref:mistry yang biomacromolj 2018,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0320-f1284e48a15f,ref:mistry yang biomacromolj 2018,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0321-50cb6991c205,ref:mistry yang biomacromolj 2018,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0327-68f18afe4078,ref:ojansivu mustafa biofab 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0328-721246502745,ref:ojansivu mustafa biofab 2019,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0329-e77f36fb8ba9,ref:ojansivu mustafa biofab 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0330-ba0ba49c6d06,ref:ojansivu mustafa biofab 2019,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0331-3e74967e3ff8,ref:ojansivu mustafa biofab 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0332-bd61d991dcfa,ref:ojansivu mustafa biofab 2019,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0333-82ab8f506d28,ref:sakai nagasuna mattodbio 2020,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0334-c0536fd93c18,ref:sanz garcia escobedo lucea polymers 2020,5,3599849752
filament_diameter,FD,random_rowwise,1,FD-0335-cc3b2db30c25,ref:sanz garcia escobedo lucea polymers 2020,4,3599849752
filament_diameter,FD,random_rowwise,1,FD-0336-7f70e75aeefc,ref:mondal singh scirep 2019,1,3599849752
filament_diameter,FD,random_rowwise,1,FD-0337-96e0a3cbec31,ref:mondal singh scirep 2019,2,3599849752
filament_diameter,FD,random_rowwise,1,FD-0338-7fd0cbd2c1ff,ref:mondal singh scirep 2019,3,3599849752
filament_diameter,FD,random_rowwise,1,FD-0339-7eb25a0e4799,ref:mondal singh scirep 2019,4,3599849752
filament_diameter,FD,random_rowwise,2,FD-0001-8ce25e81d3cb,ref:fedorovich dhe22 tissueeng 2008,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0002-9163398d4f51,ref:fedorovich dhe22 tissueeng 2008,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0003-7a00f7b4b842,ref:fedorovich dhe22 tissueeng 2008,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0004-a20d17b7f9d8,ref:fedorovich dhe22 tissueeng 2008,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0005-4383d12e3347,ref:fedorovich dhe22 tissueeng 2008,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0006-776a54f0469e,ref:soltan chen acsbiomat 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0007-15ace2415f39,ref:soltan chen acsbiomat 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0008-47b40f574931,ref:soltan chen acsbiomat 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0009-89aa6365b999,ref:soltan chen acsbiomat 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0010-38e50d5ab007,ref:soltan chen acsbiomat 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0011-6d39ea71bf5a,ref:soltan chen acsbiomat 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0012-894c970f185b,ref:soltan chen acsbiomat 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0013-9a5c019172a7,ref:soltan chen acsbiomat 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0014-c021c8de676c,ref:soltan chen acsbiomat 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0015-f6d80e409ec5,ref:li li acsapplmatinterf 2017,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0016-6f69e523aba1,ref:li li acsapplmatinterf 2017,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0017-6720c9840de1,ref:ning chen biofab 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0018-f666a0de9b61,ref:ning chen biofab 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0019-f2d74af1038c,ref:ning chen biofab 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0020-76effbb50b1b,ref:ning chen biofab 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0021-0a10ddd36bcb,ref:ning chen biofab 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0022-1f8d8712d24f,ref:ning chen biofab 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0023-530d4bf6d24a,ref:markstedt mantas biomacromol 2015,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0024-01ddfc364a30,ref:markstedt mantas biomacromol 2015,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0025-0d31d9fd680f,ref:shim cho jmicromechmicroeng 2012,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0026-453b9480ce77,ref:shim cho jmicromechmicroeng 2012,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0027-8b351056d962,ref:shim cho jmicromechmicroeng 2012,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0028-1d1075847a95,ref:shim cho jmicromechmicroeng 2012,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0029-aaeae11abcfa,ref:daly kelly biofab 2016,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0030-3cd2e7852c52,ref:daly kelly biofab 2016,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0031-87e0fe44823c,ref:daly kelly biofab 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0032-a5d465c7f999,ref:daly kelly biofab 2016,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0033-68388c3aa08c,ref:yang zhao matsciengc 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0034-3060368fc1ba,ref:yang zhao matsciengc 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0035-f6b5dd388884,ref:yang zhao matsciengc 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0036-144424209194,ref:kilian ahlfeld akkineni bioprint 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0037-deb766c28536,ref:kilian ahlfeld akkineni bioprint 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0038-b6fd12117bbe,ref:kilian ahlfeld akkineni bioprint 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0039-1829dc986a2c,ref:kilian ahlfeld akkineni bioprint 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0040-0d44faaf1de3,ref:kilian ahlfeld akkineni bioprint 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0041-b6b968f0cabf,ref:kilian ahlfeld akkineni bioprint 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0042-24e1261754bb,ref:kilian ahlfeld akkineni bioprint 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0043-61e77c94cea0,ref:kilian ahlfeld akkineni bioprint 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0044-151338a5cdad,ref:kilian ahlfeld akkineni bioprint 2020,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0045-a29e62a0fccc,ref:kilian ahlfeld akkineni bioprint 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0046-98cf704647f7,ref:kilian ahlfeld akkineni bioprint 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0047-2af751527520,ref:kilian ahlfeld akkineni bioprint 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0048-793cb6223792,ref:kolesky lewis advmat 2014,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0049-44e4dea7da90,ref:kolesky lewis advmat 2014,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0050-5bbaa07dbc38,ref:kolesky lewis advmat 2014,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0051-885eb622fb6b,ref:kolesky lewis advmat 2014,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0052-6a8895fbdad1,ref:duan butcher jbiomedmatres 2012,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0054-e109b9a84481,ref:yang zhao matsciengc 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0055-88d03c0e114b,ref:yang zhao matsciengc 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0056-76418cbfe814,ref:yang zhao matsciengc 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0073-09ad3b643e0f,ref:duan butcher jbiomedmatres 2012,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0075-0c634b33fbfc,ref:be22assoni khademhosseini biofab 2014,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0076-94efdeffafb7,ref:be22assoni khademhosseini biofab 2014,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0077-56ba2204f45f,ref:be22assoni khademhosseini biofab 2014,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0078-e40033e107d3,ref:das ghosh actabiomat 2015,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0079-9826061b2533,ref:das ghosh actabiomat 2015,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0080-d89ca43e3535,ref:das ghosh actabiomat 2015,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0081-8a268a39ee23,ref:chung wallace biomatsci 2013,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0082-54c5173133f2,ref:chung wallace biomatsci 2013,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0083-01dd04976279,ref:chung wallace biomatsci 2013,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0084-73339d654716,ref:yin suo appmatint 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0085-756f34924e7c,ref:yin suo appmatint 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0086-ae35b407a2d7,ref:yin suo appmatint 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0087-91afff757348,ref:yin suo appmatint 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0088-4cc8d62995a1,ref:yin suo appmatint 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0089-f4311fb8e089,ref:yin suo appmatint 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0090-2b685617bc76,ref:yin suo appmatint 2018,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0091-795110bb481b,ref:yin suo appmatint 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0092-9b56c8f9ad54,ref:yin suo appmatint 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0093-675edf21a0e6,ref:liu zhang advhealthmat 2017,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0094-f7b62d7a1641,ref:liu zhang advhealthmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0095-c0f0fc38fd96,ref:liu zhang advhealthmat 2017,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0096-3d6925221fc2,ref:lim levato advhealthmat 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0097-e44b4e3b0a82,ref:lim levato advhealthmat 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0098-9373f0cfa6c1,ref:lim levato advhealthmat 2020,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0099-4940f8bc0d86,ref:lim levato advhealthmat 2020,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0100-80d0795d7de9,ref:tigner alge biomacromol 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0101-2796ab5b629c,ref:tigner alge biomacromol 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0102-111d7ec98606,ref:tigner alge biomacromol 2020,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0103-8339c6bcd592,ref:tigner alge biomacromol 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0104-0363bec40fc8,ref:tigner alge biomacromol 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0105-6da575b5c929,ref:tigner alge biomacromol 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0106-ca16a1543aad,ref:tigner alge biomacromol 2020,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0107-6f438210756a,ref:tigner alge biomacromol 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0108-74b8ec3a5eea,ref:tigner alge biomacromol 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0109-e0cb1f1a025e,ref:tigner alge biomacromol 2020,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0110-fe4dbd31aae2,ref:tigner alge biomacromol 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0111-df80da84465c,ref:tigner alge biomacromol 2020,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0112-418423681df3,ref:soliman lim advhealthmat 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0113-7fda2e91479c,ref:soliman lim advhealthmat 2020,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0114-c8923d557189,ref:soliman lim advhealthmat 2020,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0115-1c48488fb616,ref:soliman lim advhealthmat 2020,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0116-2a938eefd434,ref:shin burdick actabiomat 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0117-8cd2c259ef3d,ref:shin burdick actabiomat 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0118-64e960a64445,ref:shin burdick actabiomat 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0119-beaf9c38ed64,ref:shin burdick actabiomat 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0120-d6bb6ba60811,ref:shin burdick actabiomat 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0121-69b02883a808,ref:shin burdick actabiomat 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0122-f5f0f19b78a6,ref:shin burdick actabiomat 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0123-ba9e8a19dbc3,ref:shin burdick actabiomat 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0124-7d128babd92a,ref:chen zhang appmatint 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0125-336c9e327adf,ref:chen zhang appmatint 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0126-a32eadc30c03,ref:chen zhang appmatint 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0130-43dd4ae9a1c2,ref:cidonio oreffo biofab 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0131-e1380700dad7,ref:kolan leu bioprintamer 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0132-6119b7dbc74f,ref:kolan leu bioprintamer 2019,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0133-71c71a875538,ref:kolan leu bioprintamer 2019,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0134-7fbdc5cebe8b,ref:kolan leu bioprintamer 2019,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0135-1c662e759023,ref:kolan leu bioprintamer 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0136-a2815459b073,ref:kolan leu bioprintamer 2019,5,676311997
filament_diameter,FD,random_rowwise,2,FD-0145-97b58c1b55f9,ref:li xu 3biotech 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0146-c74f3b63241f,ref:li xu 3biotech 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0147-cd9919ff1e2e,ref:li xu 3biotech 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0148-ee6843925335,ref:li fu scirep 2018,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0149-1b4cc31779f9,ref:li fu scirep 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0150-a64ee7a569c7,ref:li fu scirep 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0151-7f3ef7afac5c,ref:li fu scirep 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0152-504f600a9d63,ref:li fu scirep 2018,3,676311997
filament_diameter,FD,random_rowwise,2,FD-0153-4cf0270e723d,ref:li fu scirep 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0154-48b1629044a1,ref:li fu scirep 2018,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0155-d0f5423313c5,ref:li fu scirep 2018,4,676311997
filament_diameter,FD,random_rowwise,2,FD-0156-49ebf45e7258,ref:moncal ozbolat jmatscimatmed 2019,2,676311997
filament_diameter,FD,random_rowwise,2,FD-0159-165de10d173c,ref:kang jin small 2020,1,676311997
filament_diameter,FD,random_rowwise,2,FD-0160-5762c3337eda,ref:kang jin small 2020,1,676311997
